,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
31,4.644675936934406e-12,4.6474959715326506e-12,4.650116946012341e-12,4.652654249242254e-12,4.6551501249223e-12,4.657640329195281e-12,4.660144389584055e-12,4.662672012756511e-12,4.665233754224558e-12,4.6678456237706315e-12,4.670518482568951e-12,4.6732586641011125e-12,4.6760820060488175e-12,4.6789991240129135e-12,4.682028662021332e-12,4.6851878632701214e-12,4.688497088137259e-12,4.691990863141936e-12,4.69569956224999e-12,4.699676130347093e-12,4.703985435288634e-12,4.708721991970309e-12,4.714032137425861e-12,4.720148293098674e-12,4.727503042780386e-12,4.737027725214298e-12,4.752397135800393e-12,4.942059762426209e-12,106.48559629975827,106.33938696082228,106.18454600433915,106.02367202214693,105.84735604687688,1.3709423641900659e-10,1.3247922895838734e-10,1.286026910960187e-10,1.250397479604961e-10,1.217094637245307e-10,1.1857463213485357e-10,1.1561154007988563e-10,1.128029318380207e-10,1.1013484882250718e-10,1.0759568710826483e-10,1.0517560211308045e-10,1.0286564514385223e-10,1.0065818128172972e-10,9.854631062156603e-11,9.652346946375413e-11,9.458424411620006e-11,9.272336566661347e-11,9.093604797080743e-11,8.921798861724184e-11,8.756512062748243e-11,8.597377298386397e-11,8.444056234412533e-11,8.296231154197013e-11,8.153608679584627e-11,8.015919530772042e-11,7.882904087166917e-11,7.754337842406454e-11,7.629990848149423e-11,7.509658129705432e-11,7.393155389407536e-11,7.280302536869744e-11,7.170911803543722e-11,7.064844025742424e-11,6.961945898587574e-11,6.862068452117711e-11,6.765094980079918e-11,6.670888729990283e-11,6.579335177811716e-11,6.490324475924848e-11,6.403757322573151e-11,6.319535176771401e-11,6.237545471171404e-11,6.157736217483457e-11,6.079957818725582e-11,6.004210540519283e-11,5.930362631122628e-11,5.85837891831019e-11,5.7881540323601956e-11,5.7196386977650545e-11,5.6527889959478937e-11,5.5875231669480624e-11,5.523799493635248e-11,5.461552302117963e-11,5.400734566370828e-11,5.341294390380761e-11,5.283193292561715e-11,5.2263964386823203e-11,5.170836002666985e-11,5.116483759803263e-11,5.063309937485575e-11,5.011250148071905e-11,4.960304612521663e-11,4.9104041053472306e-11,4.8615360859507897e-11,4.813674127417948e-11,4.7667746527408775e-11
32,4.644200098060923e-12,4.646972901037102e-12,4.649544309224855e-12,4.652029050245249e-12,4.6544737824254e-12,4.656909293862032e-12,4.659351164000572e-12,4.661813775010782e-12,4.664312655709527e-12,4.666845268828701e-12,4.669439382073239e-12,4.6720945930646746e-12,4.674820522190724e-12,4.6776332912243714e-12,4.6805423449070255e-12,4.683569450876222e-12,4.68672792930367e-12,4.690039162881058e-12,4.69353957513705e-12,4.697265887942583e-12,4.701265092676132e-12,4.705609154784472e-12,4.710401611477222e-12,4.715793171866766e-12,4.722040377980914e-12,4.7296119618351184e-12,4.739590056042354e-12,4.756866612281295e-12,5.02320927781402e-12,106.38224260699135,106.23682778410827,106.08399447912761,105.9244045462807,105.74444781152881,1.330255974403437e-10,1.2881982489773858e-10,1.2516905755918323e-10,1.217978468580427e-10,1.1863945679908942e-10,1.1566130305367063e-10,1.1284225291840242e-10,1.1016666519789066e-10,1.0762184392749678e-10,1.0519745976085453e-10,1.0288421288575907e-10,1.0067398763607252e-10,9.85598380316858e-11,9.653528386719357e-11,9.459460614037599e-11,9.273237936791831e-11,9.094403878229553e-11,8.922506108063425e-11,8.757143099635487e-11,8.597946251657129e-11,8.444564961889168e-11,8.296688501328792e-11,8.154025852276903e-11,8.01629482862489e-11,7.883250003204037e-11,7.75465037515391e-11,7.630270733864479e-11,7.509926137970347e-11,7.393395954059698e-11,7.280519081533225e-11,7.171118391870838e-11,7.065028511675643e-11,6.962117740227206e-11,6.862229013593485e-11,6.765241804992968e-11,6.671033605569572e-11,6.579473917248355e-11,6.490446967163125e-11,6.403866171128654e-11,6.319635893984205e-11,6.237647808269178e-11,6.157803550886183e-11,6.080056310232807e-11,6.004292116346746e-11,5.930451805452503e-11,5.858445979650405e-11,5.788221288241161e-11,5.719709635010578e-11,5.652847981600752e-11,5.5875812456961704e-11,5.523857380092849e-11,5.461594564450957e-11,5.4007852693996395e-11,5.341346930318147e-11,5.2832504155760046e-11,5.226444237256017e-11,5.1708813500278435e-11,5.116508501757046e-11,5.0633382762429655e-11,5.0112870641275555e-11,4.960329219207577e-11,4.9104367029079506e-11,4.861567400952646e-11,4.8137034922972213e-11,4.766804043010581e-11
33,4.643759659308321e-12,4.6464867460647255e-12,4.649009568438872e-12,4.6514485172549786e-12,4.653844805190929e-12,4.656228045285145e-12,4.658615037945253e-12,4.661019024994503e-12,4.66345235094599e-12,4.665922269705398e-12,4.6684411233346084e-12,4.671014951801252e-12,4.673654107223372e-12,4.676370823567626e-12,4.679171833061438e-12,4.682080075041736e-12,4.685099506812741e-12,4.688262268067136e-12,4.691584395814094e-12,4.69509772499341e-12,4.698840239176044e-12,4.702869431004162e-12,4.70725578067555e-12,4.712107668948062e-12,4.717593578193736e-12,4.7239847014560985e-12,4.731804550773894e-12,4.742318550844437e-12,4.762472991298769e-12,5.267474173660183e-12,106.28023672536537,106.13588387089514,105.98482419193523,105.82598612569649,105.63876043296199,1.2924987663286842e-10,1.2536126574813748e-10,1.2191598316074432e-10,1.1872147947386927e-10,1.1572201655128385e-10,1.1288927236130687e-10,1.1020400468968992e-10,1.0765231085753395e-10,1.0522255025452015e-10,1.0290520975833082e-10,1.0069180843016507e-10,9.857510648669459e-11,9.654846354700746e-11,9.460607243355464e-11,9.274248650106706e-11,9.095287200641054e-11,8.923287231565573e-11,8.757829920525147e-11,8.598572037998177e-11,8.44511996243972e-11,8.297187723919766e-11,8.15447597541085e-11,8.016703840660817e-11,7.883619403245041e-11,7.754990250435822e-11,7.630583344802504e-11,7.510206434557853e-11,7.393657740109591e-11,7.280750775472053e-11,7.171335988810219e-11,7.065239922852477e-11,6.962319988298668e-11,6.862414576104013e-11,6.76540599731956e-11,6.671173843448679e-11,6.579604869509864e-11,6.490584063820182e-11,6.403995791304866e-11,6.319747438475315e-11,6.237753919540902e-11,6.157913434713671e-11,6.080150281434921e-11,6.004388794639136e-11,5.93053355999456e-11,5.858521502760928e-11,5.7882946758673824e-11,5.7197819818729975e-11,5.6529152656569525e-11,5.5876467484087486e-11,5.5239012655988624e-11,5.461652550662104e-11,5.400834791517527e-11,5.341395348966058e-11,5.28328461884136e-11,5.226489353591456e-11,5.170920629225053e-11,5.116565136200421e-11,5.063379104866792e-11,5.011327772607017e-11,4.9603671242511237e-11,4.910469047277623e-11,4.861598238865784e-11,4.813735871261937e-11,4.7668273844345754e-11
34,4.643352228347799e-12,4.646032344027781e-12,4.6485171019304384e-12,4.650909188766518e-12,4.6532618450833254e-12,4.65558947222517e-12,4.657929970426013e-12,4.660278097448345e-12,4.662651924372399e-12,4.665061006161049e-12,4.667509994785973e-12,4.670013315927276e-12,4.672573557844919e-12,4.675200142158646e-12,4.677910323882936e-12,4.68070859410363e-12,4.68361266917756e-12,4.6866351614181854e-12,4.689800870427292e-12,4.693132035141823e-12,4.6966606439385944e-12,4.700426966384942e-12,4.704487560863798e-12,4.7089202455994915e-12,4.713844783448066e-12,4.719431403522773e-12,4.725987268978924e-12,4.734093655769438e-12,4.745249652187345e-12,4.7702978501990564e-12,106.2930758104637,106.17961736944262,106.03645311217335,105.88690146213777,105.72816931634642,105.5257498529891,1.2571174422816875e-10,1.2208711964789546e-10,1.1882970553560234e-10,1.157982830694161e-10,1.1294622808529487e-10,1.1024835377238303e-10,1.0768774888106786e-10,1.0525151569515049e-10,1.0292922039407699e-10,1.0071202494322564e-10,9.859227764793513e-11,9.656319959053864e-11,9.461877060235984e-11,9.275355684331844e-11,9.096256257869396e-11,8.924144470426396e-11,8.758596553462898e-11,8.59923955097818e-11,8.445724793861574e-11,8.297732878588074e-11,8.154968062326061e-11,8.017151547471985e-11,7.884018163586584e-11,7.75535348556959e-11,7.630916805830132e-11,7.510507351972287e-11,7.393935068036101e-11,7.281010747681133e-11,7.171568991048712e-11,7.06545637148025e-11,6.962505309489804e-11,6.862587255875347e-11,6.765578438472452e-11,6.67133682957598e-11,6.579755200258104e-11,6.49071786015461e-11,6.404130505236263e-11,6.319872540857534e-11,6.237866413466449e-11,6.15801983997622e-11,6.080242381546135e-11,6.004472556811876e-11,5.930615385774117e-11,5.858601794052587e-11,5.7883725097049724e-11,5.719850631110744e-11,5.652985234198712e-11,5.5877158118666374e-11,5.523972480325546e-11,5.461715542520192e-11,5.400891148751434e-11,5.341437146462738e-11,5.283343784964131e-11,5.226530075854907e-11,5.1709736131663784e-11,5.116612179585129e-11,5.063414619815872e-11,5.011362636724156e-11,4.9604034939587256e-11,4.910505961227066e-11,4.861641756433809e-11,4.813769926845632e-11,4.766863584416396e-11
35,4.642976197317963e-12,4.645614044153334e-12,4.6480565292507066e-12,4.650406032257482e-12,4.652713724606453e-12,4.6550035113377126e-12,4.657288215663986e-12,4.659588133174663e-12,4.66190767096592e-12,4.664257200762289e-12,4.666644606682498e-12,4.669080207730957e-12,4.671567541140215e-12,4.6741170570599455e-12,4.676738718149802e-12,4.679439387802125e-12,4.6822364210585615e-12,4.685140262018797e-12,4.688166480971792e-12,4.691342088758567e-12,4.694683751405588e-12,4.698228742380351e-12,4.702023206735579e-12,4.706121485167576e-12,4.710609521595573e-12,4.7156089395065396e-12,4.721311308573944e-12,4.728050348993067e-12,4.736485895295906e-12,4.7484321440417965e-12,4.783738269857909e-12,106.20470516894699,106.08038360666633,105.93842046900987,105.79009579309572,105.6306181364297,105.38226113956765,1.2237971881021922e-10,1.1898282246396563e-10,1.1589767414796321e-10,1.1301724255717517e-10,1.1030179142763069e-10,1.0772970223003767e-10,1.0528523002773109e-10,1.0295687037574205e-10,1.0073505955640533e-10,9.861170823398607e-11,9.657974362557096e-11,9.463300504582238e-11,9.27658847677504e-11,9.09733760275e-11,8.925090778571967e-11,8.75943220451742e-11,8.599976783736989e-11,8.446384107001272e-11,8.298316225933309e-11,8.155493465525037e-11,8.017636629136859e-11,7.884443383118147e-11,7.755745837970279e-11,7.631275166432658e-11,7.510837211857022e-11,7.394236391177982e-11,7.281279910403254e-11,7.171842123034523e-11,7.065693383332996e-11,6.962718763666808e-11,6.862788430238128e-11,6.765759363671932e-11,6.671506565436427e-11,6.579915619121468e-11,6.490866694735994e-11,6.404260263045661e-11,6.31998976620334e-11,6.237985926990066e-11,6.158125244024197e-11,6.08035227870253e-11,6.004565540896331e-11,5.93070721740562e-11,5.858688355776476e-11,5.788456073294222e-11,5.71992969185287e-11,5.653058315601413e-11,5.587795402319641e-11,5.524037192018081e-11,5.461794781663555e-11,5.400945092742139e-11,5.341507751399751e-11,5.2833977419814034e-11,5.226579483017204e-11,5.17101023549789e-11,5.1166569634368547e-11,5.063447460236055e-11,5.0114023664225564e-11,4.960445964403297e-11,4.910545251670763e-11,4.8616733538348785e-11,4.813799753087664e-11,4.766895960577926e-11
36,4.642618201464698e-12,4.645224489111528e-12,4.647628183715491e-12,4.649939183549843e-12,4.652200547629398e-12,4.6544492607164554e-12,4.6566906693238115e-12,4.6589428155078734e-12,4.661211367538602e-12,4.663506418610971e-12,4.665836657772309e-12,4.6682101728308175e-12,4.670631729791661e-12,4.6731071075926525e-12,4.675646822328598e-12,4.6782637603041716e-12,4.680964158794984e-12,4.6837589549786915e-12,4.686664859659789e-12,4.6896988133147065e-12,4.69288300992707e-12,4.696238171468229e-12,4.699807249971622e-12,4.703628944110704e-12,4.707772888409092e-12,4.712321185011315e-12,4.717406416466378e-12,4.723236717114877e-12,4.730180393373823e-12,4.7389978193156175e-12,4.7519382205560956e-12,4.8185731853365616e-12,106.11080582336403,105.9824931993861,105.84169153492238,105.69424837397644,105.53286193581431,1.234152018915194e-10,1.192313989580657e-10,1.1603531491629233e-10,1.1310876243333586e-10,1.1036803530341159e-10,1.0778003080345704e-10,1.0532489900969285e-10,1.0298887470199107e-10,1.007614291238042e-10,9.863370620852993e-11,9.659840737624837e-11,9.464888809177614e-11,9.277963650779e-11,9.098530988645106e-11,8.92613422354099e-11,8.760350866960654e-11,8.600794182500438e-11,8.44710650304153e-11,8.298966049336531e-11,8.156073522645366e-11,8.018144439034671e-11,7.884925052135181e-11,7.756170066967874e-11,7.631660393813129e-11,7.511186535577649e-11,7.394553826660868e-11,7.281576901815671e-11,7.172090685440497e-11,7.065931447103549e-11,6.962944587324079e-11,6.862996857176194e-11,6.765954378009498e-11,6.671687980445698e-11,6.58008064497668e-11,6.491026968181625e-11,6.404405798242941e-11,6.32012938935549e-11,6.238103972390769e-11,6.158251650356088e-11,6.080463293080146e-11,6.004672468994852e-11,5.930806527492605e-11,5.858785896999489e-11,5.788539589616741e-11,5.7200113568828165e-11,5.653134436710855e-11,5.587849009680079e-11,5.524101983600503e-11,5.461842308912845e-11,5.401015765022228e-11,5.341552088521594e-11,5.2834511327164724e-11,5.2266356858879564e-11,5.171059097035592e-11,5.116682635627276e-11,5.063502908580384e-11,5.0114467613268374e-11,4.9604843445657914e-11,4.910581506136121e-11,4.861709877557057e-11,4.8138404357177394e-11,4.766932957598564e-11
37,4.642293003924008e-12,4.6448616941665356e-12,4.647227499695217e-12,4.649501235044442e-12,4.6517276926916286e-12,4.653932045099122e-12,4.656131355238294e-12,4.658338166156517e-12,4.660559389851225e-12,4.662806651747587e-12,4.665082545919857e-12,4.66739659812232e-12,4.669755838782756e-12,4.672165459397393e-12,4.674636377785698e-12,4.677170887456684e-12,4.679781544466255e-12,4.682479455682852e-12,4.685277181659235e-12,4.688187656663902e-12,4.6912297884956596e-12,4.694424566236552e-12,4.69780077338731e-12,4.701395287125297e-12,4.705251556203248e-12,4.709442839119236e-12,4.714055640878327e-12,4.71923703820347e-12,4.7252111588868004e-12,4.732392325834253e-12,4.7416459093313475e-12,4.755890102026517e-12,4.915425973577502e-12,106.01587930002913,105.88589562404954,105.74615422043547,105.59919991314992,105.43413616509415,1.1985682277188654e-10,1.1624927641084547e-10,1.1323281086846826e-10,1.1045226315650238e-10,1.0784171871449786e-10,1.0537226616549451e-10,1.0302646902139615e-10,1.0079195096076064e-10,9.865892825921311e-11,9.661953098011792e-11,9.466686109856369e-11,9.279495679186708e-11,9.099853830991054e-11,8.927291068174629e-11,8.761365407221156e-11,8.601686145930218e-11,8.447896335295667e-11,8.299670097927154e-11,8.156702077420309e-11,8.01870747147273e-11,7.885431427260307e-11,7.756629475808612e-11,7.632070431451234e-11,7.51156624980609e-11,7.394899003831207e-11,7.281894636000237e-11,7.172379484488288e-11,7.066195033209653e-11,6.963190122315839e-11,6.863229511728016e-11,6.766163690801002e-11,6.671879059410878e-11,6.580259742221285e-11,6.491188105441889e-11,6.404557114722707e-11,6.320279043115306e-11,6.23824523455209e-11,6.158378459697306e-11,6.080582757610539e-11,6.004784405888712e-11,5.930908468458493e-11,5.858877424823976e-11,5.7886317493704455e-11,5.720096881103415e-11,5.653215916427308e-11,5.587934042027371e-11,5.524181231938837e-11,5.461908772633186e-11,5.4010812217932274e-11,5.341619236289949e-11,5.283513610248937e-11,5.22668388057866e-11,5.171113308911551e-11,5.116742847486355e-11,5.063553543458945e-11,5.0114711031139616e-11,4.9605269113737754e-11,4.910626456091543e-11,4.861749835637081e-11,4.813877255808005e-11,4.766962470286601e-11
38,4.641987093290772e-12,4.644521784955456e-12,4.646853465462214e-12,4.6490909365718885e-12,4.65127767484681e-12,4.653449094693316e-12,4.655607930649191e-12,4.65777180019205e-12,4.659950228642344e-12,4.662149607585031e-12,4.664376720691258e-12,4.666636860790433e-12,4.668938593943602e-12,4.67128727621706e-12,4.673688419652077e-12,4.676150503102394e-12,4.67868261705835e-12,4.681292322677048e-12,4.683991803686333e-12,4.68679079827458e-12,4.689708785621223e-12,4.692761489883357e-12,4.695971443236231e-12,4.699369029063983e-12,4.702990281209252e-12,4.7068871040424214e-12,4.71113081949472e-12,4.715817259119778e-12,4.721106075902999e-12,4.727240202026109e-12,4.734684488854345e-12,4.744455098098818e-12,4.7605077309306634e-12,5.027844085433467e-12,105.9211090222739,105.79052527335206,105.651700470293,105.50474826973485,105.33303653596245,1.1670180759838293e-10,1.1341906200265682e-10,1.1056486552438689e-10,1.0791945683601448e-10,1.0542987750312163e-10,1.0307108257324673e-10,1.008274751281794e-10,9.86879457346183e-11,9.664360767361094e-11,9.468711093651584e-11,9.28122254992442e-11,9.101338551893212e-11,8.928575571780222e-11,8.762480727189968e-11,8.602667912013825e-11,8.448761532081376e-11,8.300438811589601e-11,8.157386304341669e-11,8.0193245953551e-11,7.885980523298502e-11,7.757125912414471e-11,7.63252692243935e-11,7.511972672602156e-11,7.39526984008705e-11,7.282232050450797e-11,7.172688009073748e-11,7.066479472651437e-11,6.963449389744247e-11,6.863467312703118e-11,6.766381926572496e-11,6.672073684989448e-11,6.580445064615487e-11,6.491363205603937e-11,6.404727119244742e-11,6.320431153878392e-11,6.238386028907794e-11,6.158504458978376e-11,6.080696047824645e-11,6.004901048277414e-11,5.931016488076984e-11,5.858984694537992e-11,5.7887254713073417e-11,5.7201861716140826e-11,5.653303318019726e-11,5.58801433515453e-11,5.5242562650854826e-11,5.4619872528444417e-11,5.4011438319817815e-11,5.341690197974243e-11,5.283575774988273e-11,5.2267452270541045e-11,5.1711669595017254e-11,5.1168007429510925e-11,5.0635889030883703e-11,5.011540514751477e-11,4.960579586634065e-11,4.910652426971467e-11,4.861778158956527e-11,4.813912216914347e-11,4.7670025036071657e-11
39,4.641703524293266e-12,4.644204060707246e-12,4.6465042496768515e-12,4.64870996001534e-12,4.6508645989838786e-12,4.652995787168295e-12,4.655116718813107e-12,4.657241801633525e-12,4.659377016711026e-12,4.661532486836586e-12,4.6637129399284656e-12,4.665923913670524e-12,4.6681701200021396e-12,4.6704637275689326e-12,4.672802379761725e-12,4.67519901633224e-12,4.677656386148413e-12,4.6801866443270505e-12,4.682796206624875e-12,4.685496307696505e-12,4.688306116598137e-12,4.691232053225077e-12,4.694295044546342e-12,4.697521709561434e-12,4.700944797904409e-12,4.7045968319991804e-12,4.708538193362432e-12,4.7128380224038735e-12,4.717607400724998e-12,4.723011368788104e-12,4.729327210836709e-12,4.737071782499754e-12,4.747452440288858e-12,4.766239026925118e-12,5.342262935340325e-12,105.82695552128953,105.69631814782942,105.5582118483388,105.41062965642443,105.22634872813731,1.1377074724660743e-10,1.1072847136155476e-10,1.080218849204048e-10,1.0550183813892745e-10,1.0312494363797759e-10,1.0086950582597148e-10,9.872162660305935e-11,9.667120364946846e-11,9.471013386186914e-11,9.283163602904609e-11,9.102995741975296e-11,8.929999252139807e-11,8.763720630670713e-11,8.603749000246862e-11,8.44971586340743e-11,8.301283702893616e-11,8.158137932644081e-11,8.019987595458003e-11,7.886580609248049e-11,7.75766621029854e-11,7.633011916798077e-11,7.512424353026046e-11,7.395672667514337e-11,7.282595980251036e-11,7.173019737848226e-11,7.066783762866652e-11,6.963731406116343e-11,6.863718611334936e-11,6.766620275678677e-11,6.672304120898189e-11,6.580654450329887e-11,6.491551414027824e-11,6.404897325147889e-11,6.32058853674151e-11,6.238536216135957e-11,6.158647426112383e-11,6.080826658331905e-11,6.005019153271087e-11,5.931135207376085e-11,5.859074368989546e-11,5.7888268069271266e-11,5.7202713962779176e-11,5.653388977408889e-11,5.5880997928528014e-11,5.5243320383535e-11,5.46205652862872e-11,5.401212523742631e-11,5.341755859904804e-11,5.283638072409329e-11,5.226802695489196e-11,5.1712259601715334e-11,5.116853710232645e-11,5.063653563338661e-11,5.0115884107667334e-11,4.960623712906887e-11,4.910707775323133e-11,4.861830938200962e-11,4.8139480675301985e-11,4.7670390290754535e-11
40,4.641439197046363e-12,4.643909712556873e-12,4.646178164641806e-12,4.6483501041835045e-12,4.650473452882051e-12,4.652568960760909e-12,4.654660094032697e-12,4.656743212926752e-12,4.658839735462066e-12,4.660954501140062e-12,4.663090288791559e-12,4.665254182599001e-12,4.6674503112902625e-12,4.669688345185681e-12,4.671972846542736e-12,4.674305819816547e-12,4.6766977289626196e-12,4.679154300981818e-12,4.6816824838028695e-12,4.684294482050231e-12,4.686999496152713e-12,4.689812547272474e-12,4.692748511650588e-12,4.695827973033269e-12,4.699077748982744e-12,4.7025260856764475e-12,4.706216138118434e-12,4.7102062365857375e-12,4.714568257138127e-12,4.7194290333111005e-12,4.724962919124557e-12,4.731479740466585e-12,4.739564866636353e-12,4.7506888950590515e-12,4.774181787205472e-12,105.8369082005257,105.73361485237744,105.60319061957406,105.46556567374218,105.31650652227209,105.10268893900285,1.1101312686114215e-10,1.0816673291707824e-10,1.0559526800618466e-10,1.0319164615941006e-10,1.0091994247842838e-10,9.876126852843096e-11,9.670314732421238e-11,9.473641264337297e-11,9.28535974953342e-11,9.104856145807582e-11,8.931591874642203e-11,8.765094807624911e-11,8.604943917218112e-11,8.450760699585245e-11,8.302202823645555e-11,8.158953419920007e-11,8.020717596697378e-11,7.887230329094067e-11,7.758247147707668e-11,7.633538358782944e-11,7.512889723608312e-11,7.396101782031405e-11,7.282987995259106e-11,7.173377831390066e-11,7.067110838189927e-11,6.96402910815543e-11,6.863997213935997e-11,6.76687482209575e-11,6.67253875760884e-11,6.580865729816464e-11,6.491751848519766e-11,6.405079601129959e-11,6.320766205600379e-11,6.238707107504591e-11,6.15879764720467e-11,6.080972830239874e-11,6.005151909666666e-11,5.931257813444773e-11,5.859202565207719e-11,5.7889330866316364e-11,5.7203806241265534e-11,5.6534844531453665e-11,5.5881797720496107e-11,5.524414957519964e-11,5.462135667285987e-11,5.401287950433529e-11,5.3418139228169216e-11,5.283698780936315e-11,5.226870791159117e-11,5.171280557860939e-11,5.1169102082303264e-11,5.063704034841723e-11,5.011633299916501e-11,4.9606652772742684e-11,4.9107542310335336e-11,4.861876809998079e-11,4.8139943295739475e-11,4.7670829265481965e-11
41,4.641194465312948e-12,4.6436335976311035e-12,4.645867455255328e-12,4.648014060541707e-12,4.650104306013224e-12,4.6521713062086e-12,4.654223247775486e-12,4.656274834404821e-12,4.658335528558729e-12,4.660408775106133e-12,4.66250456351722e-12,4.664625015369163e-12,4.6667764392035365e-12,4.668963539055012e-12,4.671193895204393e-12,4.67347076665806e-12,4.675795316998711e-12,4.6781846762747144e-12,4.6806427558378996e-12,4.68317248083209e-12,4.6857880499119445e-12,4.6885013376668975e-12,4.691324080218804e-12,4.694271704688552e-12,4.697368947532159e-12,4.700639709132784e-12,4.704116792120439e-12,4.707845780004999e-12,4.7118862472804336e-12,4.71632258940606e-12,4.721281238869888e-12,4.726959567208321e-12,4.733701624242619e-12,4.7421846829321885e-12,4.754215757837342e-12,4.7880766219181415e-12,105.75516975003687,105.64117105468557,105.5110630345912,105.3736033963624,105.22186914625038,1.1235944656555225e-10,1.0840344425308245e-10,1.0572435438046268e-10,1.0327709572448843e-10,1.0098188490365147e-10,9.880857232906698e-11,9.67405767991354e-11,9.47667850795306e-11,9.287852472398397e-11,9.106968019791376e-11,8.933379466328846e-11,8.766625336156701e-11,8.60626517680049e-11,8.451912000547818e-11,8.303214623226949e-11,8.159848732923645e-11,8.021510674332169e-11,7.887928705875872e-11,7.758880817053291e-11,7.634106187446288e-11,7.513402173594973e-11,7.396555591275819e-11,7.283410931894251e-11,7.173764151645729e-11,7.067464110878825e-11,6.964349325779129e-11,6.864295206944372e-11,6.767143758155228e-11,6.672782699958737e-11,6.581095175771819e-11,6.491960045719252e-11,6.405279407990282e-11,6.320945620360715e-11,6.238869385957734e-11,6.158947151489062e-11,6.081115405492812e-11,6.005291339061313e-11,5.931382475093199e-11,5.859324965896634e-11,5.789052375255612e-11,5.7204883207470754e-11,5.653583612252454e-11,5.588278323738697e-11,5.524503862997442e-11,5.462216552690432e-11,5.401365467295991e-11,5.341898763284975e-11,5.283768917515798e-11,5.226930800800054e-11,5.171349273809033e-11,5.116976665484851e-11,5.063763821340581e-11,5.011693151109961e-11,4.960706773905878e-11,4.9107978357892844e-11,4.8619276770938294e-11,4.8140377486528055e-11,4.767122007231196e-11
42,4.6409641965537665e-12,4.643375200390244e-12,4.64558781918335e-12,4.647705056400879e-12,4.649761793662333e-12,4.651797414857205e-12,4.6538152455738875e-12,4.65583496523299e-12,4.657860312593852e-12,4.659897473749599e-12,4.661949294376088e-12,4.664034950861698e-12,4.666141439397607e-12,4.668281621255469e-12,4.670459718768077e-12,4.672683664381124e-12,4.67495502898761e-12,4.6772802155517465e-12,4.6796681510500744e-12,4.682127881498754e-12,4.684657686672171e-12,4.68727852112903e-12,4.689992084309436e-12,4.69283210408418e-12,4.6957961265758764e-12,4.698912931713813e-12,4.702208065609909e-12,4.705718769748263e-12,4.709491938851215e-12,4.71358759175096e-12,4.718102953550096e-12,4.723169863240384e-12,4.729009331725959e-12,4.7360031999050635e-12,4.744940387983854e-12,4.758143166852078e-12,4.830467799733995e-12,105.66783860513881,105.54963684042346,105.41984927895852,105.28216163557025,105.12588231999385,1.0903217499622292e-10,1.0592507658749458e-10,1.0339285289779314e-10,1.0106035441221801e-10,9.886617455485344e-11,9.678493497399954e-11,9.480207002973469e-11,9.290744752807699e-11,9.109347167442434e-11,8.93538834445026e-11,8.768339527770912e-11,8.607741450572249e-11,8.453196509770511e-11,8.304333431355022e-11,8.160828297977923e-11,8.022398149194663e-11,7.888709580395729e-11,7.759569131658202e-11,7.634724244057668e-11,7.513956958898353e-11,7.397065413118398e-11,7.28386103555595e-11,7.174175321055081e-11,7.067835826230862e-11,6.964691678634401e-11,6.864594096549883e-11,6.767432040783756e-11,6.673049922232915e-11,6.581339877099798e-11,6.492185717881822e-11,6.405484955623315e-11,6.321136767226685e-11,6.23905012592293e-11,6.159120521250564e-11,6.08127803564911e-11,6.005458245106151e-11,5.931514967245593e-11,5.85945129530624e-11,5.789164747755764e-11,5.7205971733281405e-11,5.6536935469958e-11,5.5883731488595975e-11,5.524597422539806e-11,5.462299308521209e-11,5.401447587058949e-11,5.3419706983421595e-11,5.2838362621118807e-11,5.227001060982568e-11,5.171415454999791e-11,5.1170360689099247e-11,5.063817768519594e-11,5.0117491403995395e-11,4.960767499218592e-11,4.910852923465011e-11,4.861969393709137e-11,4.814083409524348e-11,4.767166954129129e-11
