,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,10.148823226713395,10.146313521750965,10.143140980092458,10.139131538141884,10.134065347678543,10.127665454884836,10.119583584499695,10.109382039996172,10.096511816154539,10.080285615729228,10.059845932858574,10.034126509872136,10.001806795991625,9.961262329176083,9.91050825651779,9.847142239272085,9.768293167969054,9.67058200517299,9.5501138277529,9.40251963179116,9.223076811113605,9.006938552075374,8.749501495869218,8.446927886125241,8.09680412423881,7.698875233172513,7.255728383280385,6.773252086903546,6.260685650598696,5.730130520190392,5.195520739350196,4.67121526415505,4.170498414403106,3.7043092507385067,3.2804406794401455,2.903296575089285,2.5741424890677425,2.2916870247133465,2.052806297325656,1.853256283552435,1.6882759163923,1.5530403139552,1.4429645647330491,1.3538811317851966,1.282122023021759,1.224536271069642,1.1784726095749216,1.141831241302523,1.1185333328405553,1.0003383124033736
1,10.638032026012503,10.635388341037558,10.632046502053257,10.62782281274679,10.622485943509654,10.615744137396254,10.607230516169835,10.596483980709644,10.582926026253082,10.565833012680686,10.544301302024898,10.517207805457053,10.483161451642012,10.440450786891097,10.386985052997531,10.320233683826602,10.23717185293774,10.134240122598738,10.007335283840378,9.851855015676803,9.66282407903963,9.435136597827148,9.163943013010561,8.845199777931876,8.47636433971626,8.057167032651112,7.590332659036702,7.08206385092865,6.542092966862208,5.983167708009997,5.419967002973531,4.867617832652559,4.3401154072574775,3.848984899607029,3.402437130773953,3.0051126818605414,2.6583457330683173,2.3607764713373927,2.10911422179006,1.8988879651651842,1.7250817730173684,1.5826123787948305,1.4666493000590022,1.3728017929157894,1.2972054517084974,1.236540667763716,1.1880147194292705,1.1494218036333497,1.1253661796461627,1.0003478853760868
2,11.150780877235956,11.147996489629515,11.144476992875537,11.14002893758088,11.134408365972584,11.127308126523106,11.118341889649521,11.107024069658518,11.092745487210008,11.07474379649072,11.052067800167986,11.023533868626213,10.987677863370788,10.94269690181497,10.886388837139256,10.816089275296836,10.728612050737352,10.620208386368182,10.486557388589107,10.322811637372919,10.123731398375162,9.883939051374725,9.598327074820393,9.26263658432508,8.874189054232877,8.432700326093274,7.94103896888956,7.405736691141011,6.837042836174739,6.24838256773039,5.655215418135755,5.073473162657777,4.517896365411698,4.000624304949112,3.5303059235399488,3.1118298756068548,2.74660230412157,2.4331916993170264,2.168132604412583,1.9467161071434675,1.7636591732676252,1.6136077258039887,1.491473895097975,1.392632983694357,1.3130147145055135,1.2491227198269617,1.1980160870780923,1.1573789730834143,1.1324668355121068,1.0003572868657618
3,11.688201680577881,11.685270124626705,11.681564401594281,11.67688082848232,11.67096295559616,11.663487125403073,11.654046699808978,11.64213008710627,11.627096292779413,11.608142244868997,11.584266490296834,11.554223203113898,11.516470204392238,11.46910959150575,11.409822962895895,11.33580430445303,11.24369909316479,11.129560770387982,10.988838771720147,10.8164300017479,10.606817005255373,10.354337376290784,10.053613398081051,9.700160240990243,9.291157232857596,8.826304407547626,8.308621689585594,7.744985373359961,7.146186766311494,6.526360900844647,5.901785480221244,5.289235998864969,4.704233975505675,4.159562472553979,3.664329579569624,3.2236839556697494,2.8391072155258352,2.509092727188871,2.229991866855553,1.9968464082083068,1.8040933714072276,1.6460948509542632,1.5174932061235724,1.4134185231878553,1.3295847409633594,1.2623102295527935,1.2084988323290844,1.1657206389182857,1.1394818765255146,1.0003664753029873
4,12.251481627340699,12.248395632074073,12.244494936696233,12.239564719054545,12.233335139999618,12.225465674509783,12.215528038055592,12.202984020266845,12.187158401814353,12.16720627591001,12.142073072785328,12.110447902155448,12.070706684221289,12.020852084616054,11.958443216184738,11.880526518961334,11.783571077600763,11.663421634417967,11.515288825316787,11.333800147240606,11.113147476450015,10.847370414831458,10.530807183141778,10.158736959691105,9.728189443196305,9.238848660272398,8.693892623010878,8.100559253416725,7.470207555848105,6.8177166575023405,6.160221908675141,5.515382922051153,4.899539841335986,4.326150503101224,3.8048041422581935,3.3409220308554914,2.9360648604267605,2.5886472772747835,2.2948287107763248,2.049389649840704,1.8464737225677645,1.6801455454113887,1.544764728527689,1.4352043392590013,1.3469521417864956,1.276132334423933,1.219486143828882,1.174465602894866,1.145157455699285,1.0003754131395481
5,12.841865217463376,12.838617051357687,12.834511777588453,12.829323194538176,12.82276681711945,12.814484846230485,12.804026183562257,12.790824351734347,12.774169014074104,12.753170752594867,12.72671975217869,12.69343617587319,12.651611460901956,12.599142458954706,12.533461490305655,12.451459247749673,12.349419805417483,12.22297059462151,12.067070010691838,11.876064605974861,11.643841550019395,11.36412711075215,11.030962865439168,10.639379745276223,10.186251293693967,9.671244325331001,9.097702979933006,8.47324369525001,7.809820847158475,7.123093478714524,6.431095506003808,5.752413435534155,5.104245439150834,4.500756380017589,3.952039971937363,3.4638031228707487,3.0376894502811824,2.6720311261663956,2.3627864052927383,2.1044619434976455,1.8908938809392193,1.7158350551868466,1.573348724494219,1.4580385688714348,1.36515529012818,1.2906195765647515,1.231002331095554,1.183633634457828,1.1458662394346817,1.000384063467095
6,13.46065530700262,13.457237676406246,13.452918145541267,13.44745861414869,13.440559808042433,13.431845411971155,13.420840620483549,13.406949616843022,13.389424522668026,13.36732958798217,13.339497504531465,13.304475878810244,13.260467257808763,13.205258784150649,13.136147767089014,13.049863299356478,12.942495696236053,12.809443112260517,12.64540141525633,12.444421737979491,12.200070876824379,11.90574868040801,11.555184588966146,11.143149751581223,10.666354177607731,10.124446467038753,9.520944356887961,8.863861872700346,8.165776757670566,7.443165701365067,6.715004562637475,6.000851161587627,5.318802877438594,4.683765794634897,4.106362300965053,3.5925987115147726,3.1442055276023058,2.7594285159234535,2.4340151116688036,2.162184984431582,1.9374520068993972,1.7532422447384133,1.60330835555922,1.4819716654986081,1.3842344050391473,1.305803968416284,1.243072879752291,1.1932455321494517,1.1355959546078482,1.0003923749779209
7,14.109219457558172,14.10562410860625,14.101079812500819,14.095336190979182,14.088078844425707,14.078911084771816,14.067333832465502,14.05272027641979,14.034283472124248,14.01103975471648,13.981759997348671,13.944916538218123,13.89861866543087,13.840538539596228,13.767832846592428,13.677060376670577,13.564107849838258,13.42413451019381,13.25156016584422,13.040125711809534,12.783064252659546,12.473431604066727,12.104630588260381,11.671160143873825,11.169558678548517,10.59945593359269,9.964551808107588,9.273276445925791,8.538861419198653,7.778640298404568,7.012576165749072,6.261244782798514,5.543686068080839,4.875583051837186,4.268112072940627,3.7275933078853902,3.2558484087558988,2.851032544568967,2.508672220446711,2.2226863223786006,1.9862509763837985,1.7924497736182061,1.6347098217380756,1.5070565116221646,1.4042316411230709,1.3217190643942827,1.2557245089506128,1.203323192609946,1.1131288104723973,1.0004003129360697
8,14.788989825214705,14.785208188195938,14.780428168623004,14.77438708408731,14.766753891204997,14.757111003572,14.744933758067152,14.729562910340022,14.710170753749932,14.685722161335407,14.654925366720128,14.616172852373921,14.567475560558137,14.5063856854553,14.429912392128454,14.334435880466264,14.215629842106775,14.068402783868414,13.886884825530062,13.66449300821135,13.394109348708412,13.068429297078616,12.680514280327477,12.224577044021123,11.696976142221153,11.097321743310234,10.429504943965725,9.702391746027343,8.929899006250814,8.130258336318873,7.324467558368329,6.534169440948078,5.779391842182125,5.076631821775556,4.437646549936773,3.869085144255205,3.372864746865703,2.947045606765517,2.5869226813204373,2.2860996422835687,2.037398624213965,1.833544277495015,1.6676225085135081,1.5333485310083113,1.4251911828928012,1.338400033481846,1.2689852346950443,1.2138896889976323,1.0864471192425205,1.0004078195868762
9,15.501467875505353,15.497490849301194,15.492464152105764,15.48611122109293,15.478083419249858,15.46794284336886,15.455136611524525,15.438972195086803,15.418578550554722,15.392867672965195,15.360480492849545,15.319726701189493,15.268514993291646,15.204270734640561,15.123848028237033,15.023441285304761,14.898500289012427,14.743670452178566,14.552778923548752,14.318902275867787,14.03455574889747,13.692056204503647,13.284107444946677,12.8046223196919,12.249771533693625,11.619143729561438,10.91683062874219,10.15215550006785,9.339753164978013,8.498796423056925,7.6513677060584735,6.820228016409531,6.026440703885442,5.287356205373454,4.615340242336841,4.0173867991787064,3.495513047888237,3.04767981957574,2.6689393896674685,2.352565059671951,2.0910079652270803,1.8766165603477925,1.7021191396691908,1.5609058172110342,1.4471593391068172,1.3558837406076705,1.2828844313572232,1.2249693561152708,1.063497651767562,1.0004148514765805
10,16.248226659480416,16.24404530795431,16.238759896951773,16.232079939861315,16.223639097461966,16.21297663902054,16.19951163087227,16.18251468342327,16.161072112215184,16.134037673390296,16.099983812959188,16.05713257966799,16.00328526327826,15.935734530856687,15.851172969658542,15.745598839882838,15.614227454049237,15.451429164252419,15.250713068811592,15.00479929258877,14.705817273668984,14.345689771007603,13.916743058055708,13.412577502744956,12.829165610148767,12.166074313822863,11.427605321392514,10.62356116244088,9.769328937148465,8.885068382310848,7.993998433932359,7.120052356425305,6.285378420734707,5.508221632404042,4.801585674274472,4.172825845121091,3.6240642712733617,3.1531575171409516,2.754903552350191,2.4222294279090533,2.147197452758672,1.9217617935440146,1.738275936732828,1.589789260084807,1.4701846497609479,1.3742088253964417,1.2974529022996029,1.2365878921484226,1.046601604901857,1.0004213544910379
11,17.030916157003368,17.026520450699284,17.020963604342548,17.01394137386291,17.00506743536446,16.993857740228247,16.97970216718813,16.961833451803535,16.93929037410294,16.910869467299168,16.87506890713407,16.83001922971387,16.77340920284478,16.70239276097154,16.613493380265457,16.502503240911096,16.364392189482267,16.193241661949052,15.98222859422498,15.723698596189893,15.40937760182258,15.030773623526363,14.5798187374992,14.049785392384923,13.43643802405083,12.739321473139274,11.962957210168202,11.117649580475952,10.219575277460129,9.28992758962307,8.353116694434707,7.434304554440963,6.556776877473988,5.739715991385188,4.9967942531042056,4.335745659923789,3.7588023874744105,3.263711718403043,2.8450050911540097,2.4952466686122423,2.2060912380115503,1.969079727994977,1.776172790732389,1.6200626750859344,1.4943179879426518,1.39341578924176,1.3127229512871057,1.2487724806822846,1.0348567240195783,1.0004272796124496
12,17.85126526824568,17.84664446220045,17.84080375836016,17.83342195246501,17.8240940807676,17.812310743620515,17.79743124891356,17.77864893177147,17.75495322085254,17.72507818477228,17.687446205316384,17.64009288126694,17.58058838644901,17.505939298650322,17.4124930056499,17.29582625293792,17.15065149562873,16.970747036388737,16.748940890957503,16.477187751762994,16.14679013248319,15.748820321775526,15.274799171237627,14.717652769452968,14.072930187278336,13.340151478983843,12.52406847797225,11.635512619572793,10.691486624859227,9.714267956744724,8.729515591823116,7.763678837271938,6.841235535090171,5.9823505863260955,5.201397131215944,4.506506140552242,3.9000250242347727,3.3795866559910035,2.939443068669223,2.5717781010757697,2.267819443786331,2.0186749117044465,1.815893432978413,1.6517929510595206,1.5196126784966775,1.4135470863263069,1.3287284611330803,1.2615519238095656,1.02675109386597,1.0004325557668727
13,18.71108463284065,18.7062282904116,18.70009002706303,18.69233134312049,18.682528113243563,18.67014419694267,18.65450551184274,18.634765624581213,18.60986100918195,18.578463181128324,18.538911766456973,18.489143300104775,18.42660355385256,18.34814857973019,18.249936355200713,18.127319650614307,17.97474111424339,17.785661887507217,17.552543974882635,17.266931558351427,16.919682987184068,16.501416181419536,16.003218476159503,15.417655220972687,14.740047640447502,13.969890859222213,13.11217847072971,12.178293424324965,11.18610521353771,10.159027004780144,9.124026513375961,8.1089026620702,7.1393827157233165,6.236661352087463,5.415846235722426,4.685484441986037,4.048044180395857,3.501038313883239,3.038426110994038,2.651992812524883,2.3325184535481887,2.0706569230699645,1.8575256247650649,1.6850501938833582,1.5461246097528567,1.4346472183853385,1.3455049724828994,1.2749568189432,1.0210694924306338,1.0004371438290183
14,19.612274689167105,19.607170820009344,19.60072048174308,19.59256717106123,19.582265505775112,19.56925152605556,19.55281808977212,19.5320735197634,19.505902638681903,19.472907693992173,19.431345204157846,19.37904595959493,19.313325314691664,19.230879873075786,19.127673162540376,18.99882032333947,18.83848227051645,18.639786741590015,18.394812376515095,18.094673721900445,17.72976408179168,17.29022350523253,16.76668582478874,16.15133861222468,15.439264062140854,14.629930779531895,13.728586182768826,12.747191223780826,11.704523470049606,10.625186886498119,9.537520724017556,8.470738452245032,7.4518768201430605,6.503209955370179,5.6406152953397655,4.8730759286374985,4.203186783446005,3.6283349735911967,3.1421728917051315,2.736068011733988,2.400331209786352,2.1251406119459504,1.9011613507051128,1.7199078869779096,1.573912362779207,1.45676283232307,1.3630897772219983,1.2890197603098075,1.0169891651252914,1.0004409784936477
15,20.556824216160617,20.551461860913278,20.54468414943008,20.536117410754343,20.525293487365424,20.51161906871923,20.494352077064026,20.472555734873062,20.445057295715745,20.41038836240083,20.366717240827487,20.311765525382118,20.24271121349364,20.156083766904484,20.047642225184067,19.912252994206128,19.743781523838788,19.535006962107374,19.27760604385853,18.962242456642578,18.57882186707232,18.116983860356175,17.566887620656438,16.920323474027775,16.172123489344152,15.321729185363813,14.374653198589018,13.343462310264297,12.247886552007126,11.113777168840283,9.970911588408818,8.849985456728279,7.779408319251614,6.782585203335941,5.876200754306448,5.069694984753198,4.365795566488083,3.761757856315581,3.2509126111648685,2.824189447457751,2.4714075306821677,2.182246351755272,1.9468970177322615,1.7564430374010278,1.6030373366449564,1.4799428266847443,1.3815220045064183,1.303775600393461,1.013980486550358,1.0004440012594262
